State,City,Distribution Company,Consumer Category,Residential,Commercial / Non-Residential,EV Charging,Energy Charge (₹/kWh),Fixed Charge,Voltage Level,Effective Date,Source Page Number,Fuel Type,Price (₹/litre),Snapshot Date,Source_x,Implementing Agency,Charging Stations Count,Access Type,Source_y,Grid Emission Factor (kg CO2/kWh),Vehicle Class,Powertrain,Maintenance Cost (₹/km),Replacement Cost (₹),Replacement Cycle (Years),Location_Level,Cost_per_km_₹,CO2_per_km_kg
Maharashtra,Maharashtra,MSEDCL,LT IV(B): LT -AG Metered-Pumpsets,Yes,No,No,10.0,1,LT,1 April 2024,802,,,,,,,,,0.716,4W,ICE,3.5,75000,10,State,,2.31
Maharashtra,Maharashtra,MSEDCL,LT IV(C): LT - AG Metered-Others,Yes,No,No,117.0,38,LT,1 April 2024,802,,,,,,,,,0.716,4W,ICE,3.5,75000,10,State,,2.31
Maharashtra,Maharashtra,MSEDCL,LT VIII – Electric Vehicle Charging Station,No,No,Yes,611.0,,LT,1 April 2024,802,,,,,,,,,0.716,4W,ICE,3.5,75000,10,State,,2.31
Maharashtra,Maharashtra,MSEDCL,HT II: HT - Commercial,No,Yes,No,2.0,517,HT,1 April 2024,804,,,,,,,,,0.716,4W,ICE,3.5,75000,10,State,,2.31
Maharashtra,Maharashtra,MSEDCL,HT VI: HT - Group Housing Societies (Residential),Yes,No,No,184.0,34,HT,1 April 2024,804,,,,,,,,,0.716,4W,ICE,3.5,75000,10,State,,2.31
Maharashtra,Maharashtra,MSEDCL,HT IX: HT – Electric Vehicle Charging Station,No,No,Yes,3.0,,HT,1 April 2024,804,,,,,,,,,0.716,4W,ICE,3.5,75000,10,State,,2.31
Maharashtra,Maharashtra,MSEDCL,LT I(A): LT - Residential-BPL Category (0-30 units),Yes,No,No,5.0,7,LT,1 April 2024,804,,,,,,,,,0.716,4W,ICE,3.5,75000,10,State,,2.31
Maharashtra,Maharashtra,MSEDCL,LT II(A): LT - Non- Residential (0-20 kW),Yes,Yes,No,4.0,1,LT,1 April 2024,805,,,,,,,,,0.716,4W,ICE,3.5,75000,10,State,,2.31
Maharashtra,Maharashtra,MSEDCL,LT II(B): LT - Non- Residential (>20 kW and ≤ 50 kW),Yes,Yes,No,930.0,333,LT,1 April 2024,805,,,,,,,,,0.716,4W,ICE,3.5,75000,10,State,,2.31
Maharashtra,Maharashtra,MSEDCL,LT II(C): LT - Non- Residential (Above 50 kW),Yes,Yes,No,1.0,309,LT,1 April 2024,805,,,,,,,,,0.716,4W,ICE,3.5,75000,10,State,,2.31
Maharashtra,Maharashtra,MSEDCL,LT III(A): LT - Public Water Works (0-20 kW),Yes,Yes,No,415.0,25,LT,1 April 2024,805,,,,,,,,,0.716,4W,ICE,3.5,75000,10,State,,2.31
Maharashtra,Maharashtra,MSEDCL,LT III(B): LT - Public Water Works (>20 kW- 40 kW),Yes,Yes,No,98.0,10,LT,1 April 2024,805,,,,,,,,,0.716,4W,ICE,3.5,75000,10,State,,2.31
Maharashtra,Maharashtra,MSEDCL,LT III (C): LT - Public Water Works (Above 40 kW),Yes,Yes,No,180.0,17,LT,1 April 2024,805,,,,,,,,,0.716,4W,ICE,3.5,75000,10,State,,2.31
Maharashtra,Maharashtra,MSEDCL,LT IV(B): LT -AG Metered-Pumpsets,Yes,No,No,10.0,1,LT,1 April 2024,806,,,,,,,,,0.716,4W,ICE,3.5,75000,10,State,,2.31
Maharashtra,Maharashtra,MSEDCL,LT IV(C): LT - AG Metered-Others,Yes,No,No,119.0,41,LT,1 April 2024,806,,,,,,,,,0.716,4W,ICE,3.5,75000,10,State,,2.31
Maharashtra,Maharashtra,MSEDCL,LT VIII – Electric Vehicle Charging Station,No,No,Yes,879.0,,LT,1 April 2024,806,,,,,,,,,0.716,4W,ICE,3.5,75000,10,State,,2.31
Delhi,Delhi,DERC,Domestic Upto 2 kW (0-200),Yes,No,No,3.0,20,LT,2020-21,1-2,,,,,EESL,85.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,State,,2.31
Delhi,Delhi,DERC,Domestic Upto 2 kW (0-200),Yes,No,No,3.0,20,LT,2020-21,1-2,,,,,HPCL,7.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,State,,2.31
Delhi,Delhi,DERC,Domestic Upto 2 kW (0-200),Yes,No,No,3.0,20,LT,2020-21,1-2,,,,,NTPC,12.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,State,,2.31
Delhi,Delhi,DERC,Domestic Upto 2 kW (0-200),Yes,No,No,3.0,20,LT,2020-21,1-2,,,,,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,State,,2.31
Delhi,Delhi,DERC,Domestic > 2-5 kW (201-400),Yes,No,No,4.5,50,LT,2020-21,1-2,,,,,EESL,85.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,State,,2.31
Delhi,Delhi,DERC,Domestic > 2-5 kW (201-400),Yes,No,No,4.5,50,LT,2020-21,1-2,,,,,HPCL,7.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,State,,2.31
Delhi,Delhi,DERC,Domestic > 2-5 kW (201-400),Yes,No,No,4.5,50,LT,2020-21,1-2,,,,,NTPC,12.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,State,,2.31
Delhi,Delhi,DERC,Domestic > 2-5 kW (201-400),Yes,No,No,4.5,50,LT,2020-21,1-2,,,,,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,State,,2.31
Delhi,Delhi,DERC,Domestic > 5-15 kW (401-800),Yes,No,No,6.5,100,LT,2020-21,1-2,,,,,EESL,85.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,State,,2.31
Delhi,Delhi,DERC,Domestic > 5-15 kW (401-800),Yes,No,No,6.5,100,LT,2020-21,1-2,,,,,HPCL,7.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,State,,2.31
Delhi,Delhi,DERC,Domestic > 5-15 kW (401-800),Yes,No,No,6.5,100,LT,2020-21,1-2,,,,,NTPC,12.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,State,,2.31
Delhi,Delhi,DERC,Domestic > 5-15 kW (401-800),Yes,No,No,6.5,100,LT,2020-21,1-2,,,,,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,State,,2.31
Delhi,Delhi,DERC,Non-Domestic Upto 3kVA,No,Yes,No,6.0,250,LT,2020-21,1-2,,,,,EESL,85.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,State,,2.31
Delhi,Delhi,DERC,Non-Domestic Upto 3kVA,No,Yes,No,6.0,250,LT,2020-21,1-2,,,,,HPCL,7.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,State,,2.31
Delhi,Delhi,DERC,Non-Domestic Upto 3kVA,No,Yes,No,6.0,250,LT,2020-21,1-2,,,,,NTPC,12.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,State,,2.31
Delhi,Delhi,DERC,Non-Domestic Upto 3kVA,No,Yes,No,6.0,250,LT,2020-21,1-2,,,,,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,State,,2.31
Delhi,Delhi,DERC,Non-Domestic Above 3kVA,No,Yes,No,8.5,250,LT,2020-21,1-2,,,,,EESL,85.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,State,,2.31
Delhi,Delhi,DERC,Non-Domestic Above 3kVA,No,Yes,No,8.5,250,LT,2020-21,1-2,,,,,HPCL,7.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,State,,2.31
Delhi,Delhi,DERC,Non-Domestic Above 3kVA,No,Yes,No,8.5,250,LT,2020-21,1-2,,,,,NTPC,12.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,State,,2.31
Delhi,Delhi,DERC,Non-Domestic Above 3kVA,No,Yes,No,8.5,250,LT,2020-21,1-2,,,,,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,State,,2.31
Delhi,Delhi,DERC,E-Rickshaw/E-Vehicle Charging LT,No,No,Yes,4.5,-,LT,2020-21,1-2,,,,,EESL,85.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,State,,2.31
Delhi,Delhi,DERC,E-Rickshaw/E-Vehicle Charging LT,No,No,Yes,4.5,-,LT,2020-21,1-2,,,,,HPCL,7.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,State,,2.31
Delhi,Delhi,DERC,E-Rickshaw/E-Vehicle Charging LT,No,No,Yes,4.5,-,LT,2020-21,1-2,,,,,NTPC,12.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,State,,2.31
Delhi,Delhi,DERC,E-Rickshaw/E-Vehicle Charging LT,No,No,Yes,4.5,-,LT,2020-21,1-2,,,,,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,State,,2.31
Delhi,Delhi,DERC,E-Rickshaw/E-Vehicle Charging HT,No,No,Yes,4.0,-,HT,2020-21,1-2,,,,,EESL,85.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,State,,2.31
Delhi,Delhi,DERC,E-Rickshaw/E-Vehicle Charging HT,No,No,Yes,4.0,-,HT,2020-21,1-2,,,,,HPCL,7.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,State,,2.31
Delhi,Delhi,DERC,E-Rickshaw/E-Vehicle Charging HT,No,No,Yes,4.0,-,HT,2020-21,1-2,,,,,NTPC,12.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,State,,2.31
Delhi,Delhi,DERC,E-Rickshaw/E-Vehicle Charging HT,No,No,Yes,4.0,-,HT,2020-21,1-2,,,,,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,State,,2.31
Delhi,New Delhi,,,,,,,,,,,Petrol,94.72,2026-01-06,IOC,,,,,0.716,4W,ICE,3.5,75000,10,City,94.72,2.31
Delhi,New Delhi,,,,,,,,,,,Diesel,87.67,2026-01-06,IOC,,,,,0.716,4W,ICE,3.5,75000,10,City,87.67,2.31
Maharashtra,Pune,,,,,,,,,,,Petrol,103.88,2026-01-06,IOC,HPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,103.88,2.31
Maharashtra,Pune,,,,,,,,,,,Diesel,90.57,2026-01-06,IOC,HPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,90.57,2.31
Karnataka,Bengaluru,,,,,,,,,,,Petrol,99.84,2026-01-06,IOC,BPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,99.84,2.31
Karnataka,Bengaluru,,,,,,,,,,,Petrol,99.84,2026-01-06,IOC,EESL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,99.84,2.31
Karnataka,Bengaluru,,,,,,,,,,,Petrol,99.84,2026-01-06,IOC,IOCL,20.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,99.84,2.31
Karnataka,Bengaluru,,,,,,,,,,,Petrol,99.84,2026-01-06,IOC,NTPC,5.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,99.84,2.31
Karnataka,Bengaluru,,,,,,,,,,,Petrol,99.84,2026-01-06,IOC,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,99.84,2.31
Karnataka,Bengaluru,,,,,,,,,,,Diesel,89.02,2026-01-06,IOC,BPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,89.02,2.31
Karnataka,Bengaluru,,,,,,,,,,,Diesel,89.02,2026-01-06,IOC,EESL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,89.02,2.31
Karnataka,Bengaluru,,,,,,,,,,,Diesel,89.02,2026-01-06,IOC,IOCL,20.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,89.02,2.31
Karnataka,Bengaluru,,,,,,,,,,,Diesel,89.02,2026-01-06,IOC,NTPC,5.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,89.02,2.31
Karnataka,Bengaluru,,,,,,,,,,,Diesel,89.02,2026-01-06,IOC,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,89.02,2.31
Tamil Nadu,Chennai,,,,,,,,,,,Petrol,100.85,2026-01-06,IOC,EESL,4.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,100.85,2.31
Tamil Nadu,Chennai,,,,,,,,,,,Petrol,100.85,2026-01-06,IOC,HPCL,2.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,100.85,2.31
Tamil Nadu,Chennai,,,,,,,,,,,Petrol,100.85,2026-01-06,IOC,NTPC,4.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,100.85,2.31
Tamil Nadu,Chennai,,,,,,,,,,,Diesel,92.49,2026-01-06,IOC,EESL,4.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,92.49,2.31
Tamil Nadu,Chennai,,,,,,,,,,,Diesel,92.49,2026-01-06,IOC,HPCL,2.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,92.49,2.31
Tamil Nadu,Chennai,,,,,,,,,,,Diesel,92.49,2026-01-06,IOC,NTPC,4.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,92.49,2.31
Telangana,Hyderabad,,,,,,,,,,,Petrol,107.41,2026-01-06,IOC,BPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,107.41,2.31
Telangana,Hyderabad,,,,,,,,,,,Petrol,107.41,2026-01-06,IOC,NTPC,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,107.41,2.31
Telangana,Hyderabad,,,,,,,,,,,Petrol,107.41,2026-01-06,IOC,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,107.41,2.31
Telangana,Hyderabad,,,,,,,,,,,Diesel,95.7,2026-01-06,IOC,BPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,95.7,2.31
Telangana,Hyderabad,,,,,,,,,,,Diesel,95.7,2026-01-06,IOC,NTPC,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,95.7,2.31
Telangana,Hyderabad,,,,,,,,,,,Diesel,95.7,2026-01-06,IOC,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,95.7,2.31
West Bengal,Kolkata,,,,,,,,,,,Petrol,103.94,2026-01-06,IOC,,,,,0.716,4W,ICE,3.5,75000,10,City,103.94,2.31
West Bengal,Kolkata,,,,,,,,,,,Diesel,92.02,2026-01-06,IOC,,,,,0.716,4W,ICE,3.5,75000,10,City,92.02,2.31
Gujarat,Ahmedabad,,,,,,,,,,,Petrol,94.49,2026-01-06,IOC,HPCL,3.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,94.49,2.31
Gujarat,Ahmedabad,,,,,,,,,,,Petrol,94.49,2026-01-06,IOC,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,94.49,2.31
Gujarat,Ahmedabad,,,,,,,,,,,Diesel,90.17,2026-01-06,IOC,HPCL,3.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,90.17,2.31
Gujarat,Ahmedabad,,,,,,,,,,,Diesel,90.17,2026-01-06,IOC,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,90.17,2.31
Rajasthan,Jaipur,,,,,,,,,,,Petrol,104.72,2026-01-06,IOC,HPCL,3.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,104.72,2.31
Rajasthan,Jaipur,,,,,,,,,,,Diesel,90.21,2026-01-06,IOC,HPCL,3.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,90.21,2.31
Uttar Pradesh,Lucknow,,,,,,,,,,,Petrol,94.69,2026-01-06,IOC,NTPC,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,94.69,2.31
Uttar Pradesh,Lucknow,,,,,,,,,,,Diesel,87.8,2026-01-06,IOC,NTPC,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,87.8,2.31
Madhya Pradesh,Bhopal,,,,,,,,,,,Petrol,106.47,2026-01-06,IOC,NTPC,7.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,106.47,2.31
Madhya Pradesh,Bhopal,,,,,,,,,,,Diesel,91.88,2026-01-06,IOC,NTPC,7.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,91.88,2.31
Odisha,Bhubaneswar,,,,,,,,,,,Petrol,100.93,2026-01-06,IOC,,,,,0.716,4W,ICE,3.5,75000,10,City,100.93,2.31
Odisha,Bhubaneswar,,,,,,,,,,,Diesel,92.51,2026-01-06,IOC,,,,,0.716,4W,ICE,3.5,75000,10,City,92.51,2.31
Andhra Pradesh,Visakhapatnam,,,,,,,,,,,,,,,HPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Andhra Pradesh,Visakhapatnam,,,,,,,,,,,,,,,NTPC,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Chhattisgarh,Raipur,,,,,,,,,,,,,,,EESL,2.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Goa,Goa,,,,,,,,,,,,,,,BPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,State,,2.31
Goa,Goa,,,,,,,,,,,,,,,EESL,3.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,State,,2.31
Gujarat,Baroda,,,,,,,,,,,,,,,HPCL,2.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Gujarat,Surat,,,,,,,,,,,,,,,HPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Gujarat,Surat,,,,,,,,,,,,,,,NTPC,2.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Haryana,Faridabad,,,,,,,,,,,,,,,NTPC,2.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Haryana,Gurugram,,,,,,,,,,,,,,,HPCL,4.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Haryana,Gurugram,,,,,,,,,,,,,,,NTPC,2.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Haryana,Gurugram,,,,,,,,,,,,,,,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Haryana,Panchkula,,,,,,,,,,,,,,,EESL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Haryana,Panipat,,,,,,,,,,,,,,,HPCL,5.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Himachal Pradesh,Shimla,,,,,,,,,,,,,,,BPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Jharkhand,Ranchi,,,,,,,,,,,,,,,BPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Kerala,Alazpuzha,,,,,,,,,,,,,,,EESL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Kerala,Ernakulam,,,,,,,,,,,,,,,EESL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Kerala,Ernakulam,,,,,,,,,,,,,,,NTPC,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Kerala,Idukki,,,,,,,,,,,,,,,EESL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Kerala,Kasargod,,,,,,,,,,,,,,,EESL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Kerala,Kochi,,,,,,,,,,,,,,,HPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Kerala,Kochi,,,,,,,,,,,,,,,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Kerala,Kollam,,,,,,,,,,,,,,,EESL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Kerala,Kozhikode,,,,,,,,,,,,,,,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Kerala,Meenangadi,,,,,,,,,,,,,,,EESL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Kerala,Muriyil,,,,,,,,,,,,,,,EESL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Kerala,Shanghumukham,,,,,,,,,,,,,,,EESL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Kerala,Thiruvananthapuram,,,,,,,,,,,,,,,EESL,2.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Kerala,Thrissur,,,,,,,,,,,,,,,EESL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Maharashtra,Expressway,,,,,,,,,,,,,,,BPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Maharashtra,Nagpur,,,,,,,,,,,,,,,BPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Maharashtra,Nagpur,,,,,,,,,,,,,,,EESL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Maharashtra,Nagpur,,,,,,,,,,,,,,,HPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Maharashtra,Vashi,,,,,,,,,,,,,,,HPCL,2.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Rajasthan,"Paota (Lhs), Jaipur",,,,,,,,,,,,,,,HPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Rajasthan,"Paota (Rhs), Jaipur",,,,,,,,,,,,,,,HPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Telangana,Nizamabad,,,,,,,,,,,,,,,BPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Telangana,Secunderabad,,,,,,,,,,,,,,,HPCL,3.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Uttar Pradesh,Ghaziabad,,,,,,,,,,,,,,,NTPC,2.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Uttar Pradesh,Greater Noida,,,,,,,,,,,,,,,NTPC,5.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Uttar Pradesh,Noida,,,,,,,,,,,,,,,EESL,4.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Uttar Pradesh,Varanasi,,,,,,,,,,,,,,,HPCL,2.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Uttar Pradesh,Varanasi,,,,,,,,,,,,,,,NTPC,2.0,Public,Govt. of India (MoP / PSU),0.716,4W,ICE,3.5,75000,10,City,,2.31
Maharashtra,Mumbai,MERC (AEML/TPC-D),LT II (A) 0-20 kW,Yes,Yes,No,8.27,470.0,LT,1 April 2023,606,Petrol,104.21,2026-01-06,IOC,,,,,0.716,4W,EV,0.8,400000,8,City,8.27,0.716
Maharashtra,Mumbai,MERC (AEML/TPC-D),LT II (A) 0-20 kW,Yes,Yes,No,8.27,470.0,LT,1 April 2023,606,Diesel,90.03,2026-01-06,IOC,,,,,0.716,4W,EV,0.8,400000,8,City,8.27,0.716
Maharashtra,Mumbai,MERC (AEML/TPC-D),LT II (B) > 20 kW and ≤ 50 kW,Yes,Yes,No,12.63,470.0,LT,1 April 2023,606,Petrol,104.21,2026-01-06,IOC,,,,,0.716,4W,EV,0.8,400000,8,City,12.63,0.716
Maharashtra,Mumbai,MERC (AEML/TPC-D),LT II (B) > 20 kW and ≤ 50 kW,Yes,Yes,No,12.63,470.0,LT,1 April 2023,606,Diesel,90.03,2026-01-06,IOC,,,,,0.716,4W,EV,0.8,400000,8,City,12.63,0.716
Maharashtra,Mumbai,MERC (AEML/TPC-D),LT II (C) > 50 kW,Yes,Yes,No,14.93,470.0,LT,1 April 2023,607,Petrol,104.21,2026-01-06,IOC,,,,,0.716,4W,EV,0.8,400000,8,City,14.93,0.716
Maharashtra,Mumbai,MERC (AEML/TPC-D),LT II (C) > 50 kW,Yes,Yes,No,14.93,470.0,LT,1 April 2023,607,Diesel,90.03,2026-01-06,IOC,,,,,0.716,4W,EV,0.8,400000,8,City,14.93,0.716
Maharashtra,Maharashtra,MSEDCL,LT II (A) 0-20 kW,Yes,Yes,No,6.6,,LT,1 April 2024,731,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,6.6,0.716
Maharashtra,Maharashtra,MSEDCL,LT II (B) > 20 kW and ≤ 50 kW,Yes,Yes,No,10.33,,LT,1 April 2024,731,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,10.33,0.716
Maharashtra,Maharashtra,MSEDCL,LT II (C) > 50 kW,Yes,Yes,No,12.47,,LT,1 April 2024,731,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,12.47,0.716
Maharashtra,Maharashtra,MSEDCL,LT II (A) 0-20 kW,Yes,Yes,No,6.44,,LT,1 April 2024,731,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,6.44,0.716
Maharashtra,Maharashtra,MSEDCL,LT II (B) > 20 kW and ≤ 50 kW,Yes,Yes,No,10.07,,LT,1 April 2024,731,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,10.07,0.716
Maharashtra,Maharashtra,MSEDCL,LT II (C) > 50 kW,Yes,Yes,No,12.16,,LT,1 April 2024,731,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,12.16,0.716
